# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jul  3 10:09:50 2025
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum > 1
# CONSTRAINT:  and disc_facility like '%TESS%'
# CONSTRAINT:  and soltype like '%Published Confirmed%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
HD 63433 c,HD 63433,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..179M/abstract target=ref>Mann et al. 2020</a>,20.54530000000,0.00120000000,-0.00130000000,0,0.1458000000,0.0062000000,-0.0101000000,0,2.67000000,0.12000000,-0.12000000,0,0.23820145,0.01070568,-0.01070568,0,,,,,,,,,,0.000000,,,0,,,,,,,,,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..179M/abstract target=ref>Mann et al. 2020</a>,,5640.00,74.00,-74.00,0,0.912000,0.034000,-0.034000,0,0.990000,0.030000,-0.030000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.40350000,0.02250000,-0.02250000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2020-09-17,2020-10,2020-09-24
HD 63433 c,HD 63433,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..193D/abstract target=ref>Dai et al. 2020</a>,20.54560000000,0.00160000000,-0.00190000000,0,,,,,2.71000000,0.14000000,-0.14000000,0,0.24177042,0.01248998,-0.01248998,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=DAI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..193D/abstract target=ref>Dai et al. 2020</a>,,5710.00,100.00,-100.00,0,0.934000,0.019000,-0.019000,0,0.994000,0.036000,-0.036000,0,0.0500,0.0500,-0.0500,0,[Fe/H],4.600000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.40350000,0.02250000,-0.02250000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2023-04-17,2020-10,2023-04-17
HD 63433 c,HD 63433,1,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,20.54384700000,0.00002100000,-0.00002100000,0,0.1460000000,0.0030000000,-0.0030000000,0,2.58229101,0.05676806,-0.05612688,0,0.23037697,0.00506452,-0.00500731,0,17.20000000,10.30000000,-9.30000000,0,0.05411725,0.03240742,-0.02926107,0,Mass,0.000000,,,0,,,,,622.31,8.51,-8.85,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5634.00,62.00,-65.00,0,0.916900,0.013200,-0.012900,0,0.988300,0.021200,-0.027300,0,0.0790,0.0540,-0.0530,0,[Fe/H],4.508000,0.013000,-0.019000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.40350000,0.02250000,-0.02250000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2024-07-23,2024-06,2024-07-23
HD 63433 c,HD 63433,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ZHANG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...68Z/abstract target=ref>Zhang et al. 2022</a>,20.54388800000,0.00004600000,-0.00004500000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..179M/abstract target=ref>Mann et al. 2020</a>,,5640.00,74.00,-74.00,0,0.912000,0.034000,-0.034000,0,0.990000,0.030000,-0.030000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.40350000,0.02250000,-0.02250000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2022-02-15,2022-02,2022-02-15
HD 63433 c,HD 63433,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,20.54379100000,0.00001700000,-0.00001800000,0,0.1448000000,0.0073000000,-0.0077000000,0,2.52100000,0.10000000,-0.10000000,0,0.22490894,0.00892142,-0.00892142,0,,,,,,,,,,0.210000,0.330000,-0.140000,0,,,,,,,,,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,G5 V,5688.00,28.00,-28.00,0,0.912000,0.034000,-0.034000,0,0.990000,0.030000,-0.030000,0,0.0300,0.0500,-0.0500,0,[Fe/H],4.520000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.40350000,0.02250000,-0.02250000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2024-01-05,2024-02,2024-01-05
HD 63433 c,HD 63433,0,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,20.54380600000,0.00000830000,-0.00000830000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MANN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..179M/abstract target=ref>Mann et al. 2020</a>,,5640.00,74.00,-74.00,0,0.912000,0.034000,-0.034000,0,0.990000,0.030000,-0.030000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.40350000,0.02250000,-0.02250000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2024-03-04,2023-03,2024-03-04
HD 63433 d,HD 63433,1,1,3,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,4.20907500000,0.00001200000,-0.00002300000,0,0.0503000000,0.0025000000,-0.0027000000,0,1.07300000,0.04600000,-0.04400000,0,0.09572681,0.00410385,-0.00392542,0,,,,,,,,,,0.160000,0.360000,-0.120000,0,,,,,1040.00,40.00,-40.00,0,0,<a refstr=CAPISTRANT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240104785C/abstract target=ref>Capistrant et al. 2024</a>,G5 V,5688.00,28.00,-28.00,0,0.912000,0.034000,-0.034000,0,0.990000,0.030000,-0.030000,0,0.0300,0.0500,-0.0500,0,[Fe/H],4.520000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.40350000,0.02250000,-0.02250000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290,2024-01-05,2024-02,2024-01-05
HD 63935 b,HD 63935,1,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,9.05880700000,0.00001500000,-0.00001500000,0,0.0830000000,0.0020000000,-0.0020000000,0,2.91575244,0.09298372,-0.07706553,0,0.26012646,0.00829547,-0.00687534,0,10.50000000,1.60000000,-1.50000000,0,0.03303669,0.00503416,-0.00471953,0,Mass,0.000000,,,0,,,,,825.22,13.82,-13.85,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5513.00,71.00,-73.00,0,0.959800,0.016800,-0.016700,0,0.940600,0.034200,-0.031800,0,0.1070,0.0540,-0.0570,0,[Fe/H],4.445000,0.024000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h51m41.91s,117.9246417,+09d23m06.87s,9.3852412,48.97390000,0.10570000,-0.10530000,8.5800000,0.0300000,-0.0300000,6.8810000,0.0210000,-0.0210000,8.3935300,0.0002880,-0.0002880,2024-07-23,2024-06,2024-07-23
HD 63935 b,HD 63935,0,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCARSDALE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..215S/abstract target=ref>Scarsdale et al. 2021</a>,9.05881100000,0.00001700000,-0.00001600000,0,,,,,2.99000000,0.14000000,-0.14000000,0,0.26675039,0.01248998,-0.01248998,0,10.80000000,1.80000000,-1.80000000,0,0.03398060,0.00566343,-0.00566343,0,Mass,0.000000,,,0,115.6000,4.6000,-4.6000,0,911.00,27.00,-27.00,0,0,<a refstr=SCARSDALE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..215S/abstract target=ref>Scarsdale et al. 2021</a>,,5534.00,100.00,-100.00,0,0.959000,0.042000,-0.042000,0,0.933000,0.054000,-0.054000,0,0.0700,0.0600,-0.0600,0,[Fe/H],4.380000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h51m41.91s,117.9246417,+09d23m06.87s,9.3852412,48.97390000,0.10570000,-0.10530000,8.5800000,0.0300000,-0.0300000,6.8810000,0.0210000,-0.0210000,8.3935300,0.0002880,-0.0002880,2021-10-19,2021-11,2021-10-19
HD 73583 b,HD 73583,0,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>,6.39805000000,0.00001000000,-0.00001000000,0,0.0720000000,0.0020000000,-0.0020000000,0,2.49000000,0.10000000,-0.10000000,0,0.22214330,0.00892142,-0.00892142,0,,,,,,,,,,,,,,,,,,655.00,41.00,-41.00,0,0,<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>,K4 V,4511.00,110.00,-110.00,0,0.650000,0.020000,-0.020000,0,0.730000,0.020000,-0.020000,0,0.0000,0.0900,-0.0900,0,[Fe/H],4.620000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,31.56660000,0.03210000,-0.03200000,9.6700000,0.0300000,-0.0300000,6.9480000,0.0240000,-0.0240000,9.2703300,0.0004800,-0.0004800,2023-08-22,2023-03,2023-08-22
HD 73583 b,HD 73583,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARRAG_AACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv211013069B/abstract target=ref>Barrag&aacute;n et al. 2021</a>,6.39804200000,0.00000670000,-0.00000620000,0,0.0604000000,0.0027000000,-0.0026000000,0,2.79000000,0.10000000,-0.10000000,0,0.24890756,0.00892142,-0.00892142,0,10.20000000,3.40000000,-3.10000000,0,0.03209279,0.01069760,-0.00975369,0,Mass,0.090000,0.090000,-0.060000,0,43.3000,5.3000,-4.7000,0,714.00,21.00,-20.00,0,0,<a refstr=BARRAG_AACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv211013069B/abstract target=ref>Barrag&aacute;n et al. 2021</a>,K4 V,4511.00,110.00,-110.00,0,0.650000,0.020000,-0.020000,0,0.730000,0.020000,-0.020000,0,0.0000,0.0900,-0.0900,0,[Fe/H],4.620000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,31.56660000,0.03210000,-0.03200000,9.6700000,0.0300000,-0.0300000,6.9480000,0.0240000,-0.0240000,9.2703300,0.0004800,-0.0004800,2022-03-16,2021-10,2022-03-16
HD 73583 b,HD 73583,0,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EL_MUFTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...10E/abstract target=ref>El Mufti et al. 2023</a>,6.39806610000,0.00000950000,-0.00000970000,0,0.0599500000,0.0007400000,-0.0007200000,0,2.84000000,0.16000000,-0.12000000,0,0.25300000,0.01400000,-0.01100000,0,15.90000000,5.30000000,-3.90000000,0,0.05002699,0.01667566,-0.01227077,0,Mass,0.294000,0.130000,-0.062000,0,46.2000,2.5000,-4.0000,0,742.70,7.20,-7.00,0,0,<a refstr=EL_MUFTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...10E/abstract target=ref>El Mufti et al. 2023</a>,K4,4582.00,64.00,-62.00,0,0.677000,0.017000,-0.017000,0,0.702000,0.026000,-0.025000,0,-0.0550,0.0440,-0.0520,0,[Fe/H],4.623000,0.025000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,31.56660000,0.03210000,-0.03200000,9.6700000,0.0300000,-0.0300000,6.9480000,0.0240000,-0.0240000,9.2703300,0.0004800,-0.0004800,2024-02-21,2023-01,2024-02-21
HD 73583 c,HD 73583,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARRAG_AACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv211013069B/abstract target=ref>Barrag&aacute;n et al. 2021</a>,18.87974000000,0.00086000000,-0.00074000000,0,0.1242000000,0.0055000000,-0.0054000000,0,2.39000000,0.10000000,-0.09000000,0,0.21322189,0.00892142,-0.00802928,0,9.70000000,1.80000000,-1.70000000,0,0.03051961,0.00566343,-0.00534880,0,Mass,0.080000,0.110000,-0.060000,0,10.2000,1.2000,-1.1000,0,498.00,15.00,-15.00,0,0,<a refstr=BARRAG_AACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv211013069B/abstract target=ref>Barrag&aacute;n et al. 2021</a>,K4 V,4511.00,110.00,-110.00,0,0.650000,0.020000,-0.020000,0,0.730000,0.020000,-0.020000,0,0.0000,0.0900,-0.0900,0,[Fe/H],4.620000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,31.56660000,0.03210000,-0.03200000,9.6700000,0.0300000,-0.0300000,6.9480000,0.0240000,-0.0240000,9.2703300,0.0004800,-0.0004800,2022-03-16,2021-10,2022-03-16
HD 73583 c,HD 73583,0,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EL_MUFTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...10E/abstract target=ref>El Mufti et al. 2023</a>,18.88050000000,0.00240000000,-0.00110000000,0,0.1233000000,0.0015000000,-0.0015000000,0,2.73000000,0.12000000,-0.11000000,0,0.24330000,0.01100000,-0.00960000,0,22.50000000,5.00000000,-5.50000000,0,0.07079292,0.01573176,-0.01730494,0,Mass,0.093000,0.130000,-0.066000,0,11.7600,0.5200,-0.5700,0,517.80,5.00,-4.90,0,0,<a refstr=EL_MUFTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165...10E/abstract target=ref>El Mufti et al. 2023</a>,K4,4582.00,64.00,-62.00,0,0.677000,0.017000,-0.017000,0,0.702000,0.026000,-0.025000,0,-0.0550,0.0440,-0.0520,0,[Fe/H],4.623000,0.025000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,31.56660000,0.03210000,-0.03200000,9.6700000,0.0300000,-0.0300000,6.9480000,0.0240000,-0.0240000,9.2703300,0.0004800,-0.0004800,2024-02-21,2023-01,2024-02-21
HD 86226 c,HD 86226,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...96T/abstract target=ref>Teske et al. 2020</a>,3.98442000000,0.00018000000,-0.00018000000,0,0.0490000000,0.0010000000,-0.0010000000,0,2.16000000,0.08000000,-0.08000000,0,0.19270229,0.00713712,-0.00713712,0,7.25000000,1.19000000,-1.12000000,0,0.02281094,0.00374414,-0.00352390,0,Mass,0.075000,0.065000,-0.048000,0,,,,,1311.00,28.00,-28.00,0,0,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...96T/abstract target=ref>Teske et al. 2020</a>,G1 V,5863.00,88.00,-88.00,0,1.053000,0.026000,-0.026000,0,1.019000,0.061000,-0.066000,0,0.0180,0.0570,-0.0430,0,[Fe/H],4.400000,0.029000,-0.032000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h56m29.64s,149.1235154,-24d05m57.07s,-24.0991859,45.68300000,0.10530000,-0.10480000,7.9300000,0.0300000,-0.0300000,6.4630000,0.0230000,-0.0230000,7.7713000,0.0004620,-0.0004620,2020-08-06,2020-08,2020-08-13
